StudentID,Stream,Gender,CGPA,CGPA_Tier,Internships,Projects,AptitudeScore,SoftSkillsRating,Backlogs,PlacementTraining,PlacementStatus
37258,EEE,Female,5.0,Low,0,0,43,2.4,4,Yes,NotPlaced
37259,CSE,Female,7.68,Medium,2,3,81,3.4,0,Yes,Placed
37260,MECH,Male,7.5,Medium,0,3,74,3.0,0,No,Placed
37261,CSE,Male,6.7,Medium,1,2,64,2.6,1,No,Placed
37262,ECE,Female,7.46,Medium,1,3,69,3.4,0,Yes,Placed
37263,CSE,Female,5.72,Low,0,1,48,2.4,1,No,NotPlaced
37264,ECE,Male,6.31,Low,0,2,53,2.9,1,No,NotPlaced
37265,CIVIL,Male,6.3,Low,2,2,61,3.2,2,Yes,Placed
37266,MECH,Male,6.2,Low,0,1,39,2.3,2,No,Placed
37267,CSE,Female,6.58,Medium,1,3,66,3.2,1,No,Placed
37268,CSE,Male,6.5,Medium,1,1,32,1.7,3,Yes,NotPlaced
37269,EEE,Female,7.71,Medium,2,2,64,3.4,0,Yes,Placed
37270,EEE,Male,10.0,High,3,5,100,5.0,0,Yes,Placed
37271,CSE,Male,7.81,Medium,2,2,71,2.6,0,No,Placed
37272,ECE,Female,5.3,Low,0,1,55,2.1,3,No,NotPlaced
37273,CSE,Female,8.01,High,2,3,68,3.0,0,No,Placed
37274,EEE,Female,7.28,Medium,2,2,53,2.9,2,Yes,NotPlaced
37275,ECE,Male,7.32,Medium,1,3,71,3.6,1,No,NotPlaced
37276,CSE,Male,5.29,Low,0,0,47,1.4,2,No,NotPlaced
37277,ECE,Male,7.6,Medium,2,2,76,3.4,0,Yes,Placed
37278,CIVIL,Female,7.19,Medium,1,2,55,3.3,2,No,Placed
37279,CSE,Female,6.04,Low,0,0,46,2.5,2,Yes,NotPlaced
37280,ECE,Male,7.66,Medium,1,1,53,2.9,2,Yes,Placed
37281,CIVIL,Female,6.82,Medium,0,1,55,2.9,1,No,Placed
37282,CSE,Female,7.39,Medium,1,3,66,3.3,2,No,Placed
37283,CSE,Male,6.07,Low,0,1,44,3.2,2,Yes,NotPlaced
37284,CSE,Male,5.79,Low,0,0,34,1.1,4,Yes,NotPlaced
37285,EEE,Male,7.32,Medium,0,1,56,3.7,1,No,Placed
37286,MECH,Male,6.53,Medium,2,2,59,3.1,1,No,Placed
37287,ECE,Male,7.02,Medium,1,2,72,3.0,1,No,Placed
37288,CSE,Male,6.49,Low,0,1,63,2.4,1,Yes,Placed
37289,CSE,Female,8.45,High,2,4,67,3.5,0,Yes,Placed
37290,ECE,Female,6.55,Medium,1,1,63,3.2,2,No,Placed
37291,MECH,Female,6.76,Medium,1,2,59,3.0,2,Yes,Placed
37292,CSE,Male,7.65,Medium,2,3,73,3.2,0,Yes,Placed
37293,EEE,Male,7.14,Medium,1,1,47,2.5,3,No,NotPlaced
37294,ECE,Male,6.79,Medium,0,2,53,2.5,1,No,Placed
37295,EEE,Female,7.65,Medium,1,4,76,3.0,0,No,Placed
37296,MECH,Female,5.46,Low,0,2,47,1.8,1,No,NotPlaced
37297,MECH,Female,6.36,Low,2,2,56,3.2,1,Yes,Placed
37298,ECE,Male,5.0,Low,0,0,8,1.4,5,No,NotPlaced
37299,ECE,Male,7.46,Medium,1,3,46,2.9,0,Yes,Placed
37300,ECE,Female,7.47,Medium,0,1,62,3.3,1,Yes,Placed
37301,CSE,Male,6.12,Low,0,0,34,1.7,3,No,NotPlaced
37302,ECE,Female,6.75,Medium,1,1,49,3.0,2,No,Placed
37303,MECH,Female,6.89,Medium,2,2,64,4.0,1,Yes,NotPlaced
37304,MECH,Male,7.08,Medium,1,2,60,2.5,1,No,Placed
37305,MECH,Female,5.83,Low,2,0,66,2.0,2,No,Placed
37306,EEE,Male,6.92,Medium,1,2,56,2.1,1,Yes,Placed
37307,MECH,Male,6.79,Medium,0,1,59,2.4,0,Yes,Placed
37308,EEE,Female,7.56,Medium,1,1,70,3.3,1,No,Placed
37309,ECE,Male,8.42,High,2,2,75,3.7,0,Yes,Placed
37310,EEE,Male,7.47,Medium,1,2,62,3.1,0,No,NotPlaced
37311,EEE,Female,5.0,Low,0,0,44,2.3,3,No,NotPlaced
37312,ECE,Female,6.99,Medium,2,2,64,2.8,1,Yes,NotPlaced
37313,ECE,Female,7.02,Medium,2,1,68,3.1,1,Yes,Placed
37314,CSE,Male,7.52,Medium,0,3,68,3.4,0,Yes,Placed
37315,CSE,Male,7.41,Medium,1,2,59,3.0,0,Yes,Placed
37316,ECE,Male,6.13,Low,1,1,51,3.0,1,No,Placed
37317,MECH,Female,7.7,Medium,1,2,64,3.3,0,Yes,Placed
37318,CSE,Male,7.3,Medium,1,4,67,3.3,1,No,Placed
37319,ECE,Female,9.63,High,2,3,79,4.0,0,No,Placed
37320,CSE,Male,6.63,Medium,2,2,47,3.0,2,No,Placed
37321,EEE,Male,6.16,Low,1,1,47,2.1,2,Yes,Placed
37322,CSE,Male,5.47,Low,0,0,55,2.9,1,No,NotPlaced
37323,CIVIL,Male,5.5,Low,0,1,40,1.5,2,No,NotPlaced
37324,CSE,Male,6.63,Medium,1,1,49,2.8,3,No,NotPlaced
37325,CSE,Male,7.31,Medium,0,2,45,2.8,1,No,Placed
37326,EEE,Male,6.46,Low,1,3,54,2.3,2,No,NotPlaced
37327,CSE,Female,7.48,Medium,2,2,72,3.8,0,Yes,Placed
37328,CSE,Female,8.27,High,2,2,67,3.3,2,No,Placed
37329,ECE,Male,7.7,Medium,2,3,73,3.2,0,No,Placed
37330,CSE,Female,7.9,Medium,1,3,54,4.1,1,Yes,Placed
37331,MECH,Male,6.13,Low,0,1,49,2.2,0,Yes,NotPlaced
37332,CSE,Male,7.16,Medium,1,3,60,3.3,1,Yes,Placed
37333,CSE,Female,6.99,Medium,1,1,71,2.7,0,Yes,Placed
37334,ECE,Male,7.49,Medium,2,3,75,3.9,1,Yes,Placed
37335,CIVIL,Male,6.3,Low,0,1,62,3.3,1,No,NotPlaced
37336,CSE,Female,7.68,Medium,1,3,79,2.9,0,Yes,Placed
37337,MECH,Male,8.01,High,1,3,76,3.4,0,No,Placed
37338,CSE,Female,6.89,Medium,0,0,55,2.0,2,Yes,Placed
37339,MECH,Male,7.29,Medium,1,2,65,3.2,0,No,Placed
37340,EEE,Female,7.04,Medium,1,0,54,3.5,2,Yes,NotPlaced
37341,ECE,Male,7.06,Medium,1,2,52,3.3,2,Yes,Placed
37342,MECH,Female,6.61,Medium,0,1,53,2.3,1,No,Placed
37343,EEE,Male,6.27,Low,0,2,66,3.0,0,No,Placed
37344,CIVIL,Male,7.12,Medium,0,3,59,3.2,2,No,Placed
37345,ECE,Male,6.42,Low,1,1,60,2.8,1,Yes,Placed
37346,CIVIL,Male,7.27,Medium,1,3,70,3.2,1,Yes,Placed
37347,CSE,Female,6.32,Low,0,3,52,3.1,1,Yes,NotPlaced
37348,EEE,Male,6.61,Medium,0,1,48,2.6,1,Yes,Placed
37349,EEE,Male,6.52,Medium,1,1,56,1.8,3,Yes,Placed
37350,CSE,Male,8.49,High,2,2,74,3.2,0,No,Placed
37351,CIVIL,Male,8.39,High,2,4,78,3.7,0,No,Placed
37352,ECE,Female,6.23,Low,0,0,39,1.7,2,No,NotPlaced
37353,CSE,Male,6.73,Medium,2,2,64,2.6,1,Yes,Placed
37354,CIVIL,Female,7.12,Medium,1,2,60,3.4,2,Yes,Placed
37355,EEE,Male,5.96,Low,1,2,41,1.7,1,No,NotPlaced
37356,ECE,Male,6.87,Medium,0,1,58,3.1,0,No,Placed
37357,ECE,Male,5.0,Low,0,0,42,1.8,3,No,NotPlaced
37358,ECE,Male,7.74,Medium,1,1,68,3.1,0,No,Placed
37359,CSE,Female,7.12,Medium,2,3,59,2.7,1,No,Placed
37360,ECE,Female,7.92,Medium,1,3,60,3.4,1,Yes,Placed
37361,CSE,Male,7.7,Medium,3,3,74,4.0,0,Yes,Placed
37362,MECH,Male,7.33,Medium,1,2,68,3.3,0,No,Placed
37363,CSE,Female,9.56,High,3,4,82,4.8,0,No,Placed
37364,EEE,Male,7.05,Medium,1,1,56,2.9,2,No,Placed
37365,ECE,Male,6.24,Low,0,2,45,3.9,1,No,NotPlaced
37366,EEE,Male,8.01,High,1,2,62,3.1,0,Yes,Placed
37367,EEE,Male,6.78,Medium,0,3,52,2.8,2,Yes,Placed
37368,CSE,Female,7.46,Medium,1,3,70,3.6,1,No,Placed
37369,EEE,Male,6.31,Low,0,1,46,2.9,2,No,Placed
37370,ECE,Female,7.99,Medium,2,1,69,3.2,1,No,Placed
37371,ECE,Male,7.37,Medium,0,1,65,2.6,2,Yes,Placed
37372,ECE,Female,8.33,High,2,4,82,3.8,0,Yes,Placed
37373,CSE,Female,6.75,Medium,1,1,54,2.3,1,No,NotPlaced
37374,MECH,Female,8.98,High,1,3,56,3.6,0,Yes,Placed
37375,CIVIL,Female,8.94,High,2,2,66,3.5,0,No,Placed
37376,MECH,Male,8.6,High,2,4,75,3.7,1,No,Placed
37377,EEE,Male,6.71,Medium,1,1,55,2.7,1,No,Placed
37378,EEE,Female,5.91,Low,1,1,45,3.5,1,No,NotPlaced
37379,MECH,Male,8.28,High,2,4,97,4.4,0,Yes,Placed
37380,CSE,Male,7.17,Medium,1,3,60,3.0,1,Yes,Placed
37381,ECE,Male,8.27,High,1,1,59,1.8,1,Yes,Placed
37382,CSE,Female,5.69,Low,0,2,46,1.0,2,No,NotPlaced
37383,CSE,Male,8.5,High,2,3,75,4.2,0,Yes,Placed
37384,CSE,Female,6.6,Medium,0,2,56,2.8,1,No,NotPlaced
37385,EEE,Female,5.71,Low,0,2,61,2.3,2,No,NotPlaced
37386,ECE,Male,9.17,High,3,4,81,4.1,0,No,Placed
37387,ECE,Male,5.43,Low,0,0,46,1.7,3,Yes,NotPlaced
37388,ECE,Male,7.32,Medium,2,2,59,3.5,0,Yes,Placed
37389,CIVIL,Male,7.28,Medium,2,2,60,3.7,1,No,Placed
37390,EEE,Female,6.76,Medium,0,2,49,3.3,1,No,NotPlaced
37391,CIVIL,Male,7.8,Medium,2,3,58,3.6,2,Yes,NotPlaced
37392,MECH,Female,6.4,Low,0,3,56,2.9,2,Yes,Placed
37393,CSE,Female,6.6,Medium,2,2,53,2.3,1,Yes,Placed
37394,MECH,Male,6.37,Low,0,3,58,3.2,1,Yes,Placed
37395,ECE,Male,6.15,Low,0,3,49,1.9,1,No,NotPlaced
37396,EEE,Male,7.22,Medium,1,2,60,2.9,2,No,Placed
37397,CSE,Female,7.46,Medium,1,2,64,3.2,0,No,NotPlaced
37398,EEE,Male,6.9,Medium,0,0,53,3.1,3,Yes,Placed
37399,CSE,Female,7.32,Medium,1,2,52,1.7,1,No,Placed
37400,CSE,Female,7.58,Medium,1,2,69,3.8,1,No,NotPlaced
37401,CSE,Male,8.2,High,1,2,74,3.8,0,Yes,Placed
37402,CSE,Male,7.91,Medium,2,3,80,3.8,0,Yes,Placed
37403,CIVIL,Male,5.75,Low,0,2,45,2.5,3,No,NotPlaced
37404,CIVIL,Female,7.23,Medium,1,1,61,3.3,2,Yes,Placed
37405,CIVIL,Male,6.86,Medium,1,1,48,2.8,3,No,Placed
37406,CSE,Male,7.3,Medium,2,1,79,3.6,1,No,Placed
37407,CSE,Male,8.08,High,1,5,72,3.4,0,Yes,Placed
37408,CSE,Male,7.94,Medium,2,4,76,4.1,0,Yes,Placed
37409,EEE,Male,7.69,Medium,1,2,65,3.1,1,No,Placed
37410,CSE,Male,5.5,Low,0,1,42,2.0,2,Yes,NotPlaced
37411,ECE,Male,7.39,Medium,2,4,65,3.3,0,Yes,Placed
37412,CSE,Male,7.94,Medium,2,3,82,3.6,0,No,Placed
37413,CSE,Male,6.32,Low,1,1,47,2.5,2,No,NotPlaced
37414,CSE,Female,7.76,Medium,2,3,66,3.5,0,No,Placed
37415,ECE,Male,7.0,Medium,1,3,54,3.6,0,Yes,Placed
37416,MECH,Female,5.66,Low,1,2,49,2.6,1,No,Placed
37417,ECE,Male,6.13,Low,0,1,48,2.8,2,No,Placed
37418,CSE,Female,7.88,Medium,1,2,55,2.9,1,No,Placed
37419,ECE,Male,6.81,Medium,0,1,62,2.6,2,No,NotPlaced
37420,MECH,Male,5.03,Low,1,0,39,1.9,3,No,NotPlaced
37421,CSE,Female,7.5,Medium,2,1,63,3.5,1,No,Placed
37422,CSE,Male,5.9,Low,1,1,48,2.8,3,No,NotPlaced
37423,CIVIL,Male,5.75,Low,0,1,43,2.4,3,Yes,Placed
37424,CSE,Female,7.19,Medium,1,2,77,3.7,1,Yes,Placed
37425,ECE,Female,6.71,Medium,0,2,37,3.2,1,Yes,NotPlaced
37426,EEE,Male,7.9,Medium,2,2,76,3.7,0,Yes,Placed
37427,CSE,Female,6.07,Low,1,1,42,2.7,2,Yes,NotPlaced
37428,EEE,Male,6.5,Medium,0,1,45,2.2,2,No,NotPlaced
37429,CSE,Male,7.6,Medium,1,2,55,3.1,0,No,Placed
37430,ECE,Male,6.51,Medium,0,2,54,2.3,2,No,NotPlaced
37431,CSE,Male,6.8,Medium,2,1,54,3.8,0,Yes,NotPlaced
37432,CSE,Female,6.99,Medium,1,2,53,2.7,1,Yes,Placed
37433,CIVIL,Female,6.54,Medium,0,1,65,2.7,1,No,Placed
37434,CSE,Female,7.44,Medium,1,2,72,3.3,1,No,Placed
37435,CSE,Male,6.68,Medium,1,2,69,3.2,1,No,Placed
37436,CSE,Male,7.95,Medium,1,2,75,4.4,0,No,Placed
37437,MECH,Male,7.57,Medium,1,3,64,2.9,1,Yes,NotPlaced
37438,ECE,Female,7.12,Medium,2,3,60,3.3,1,No,Placed
37439,MECH,Male,6.72,Medium,1,1,54,3.4,1,No,Placed
37440,EEE,Female,7.27,Medium,1,3,68,3.0,0,No,Placed
37441,CSE,Male,6.34,Low,0,1,53,3.0,1,Yes,Placed
37442,ECE,Female,6.24,Low,1,1,60,2.8,2,No,Placed
37443,CIVIL,Male,6.19,Low,0,2,51,3.0,1,No,NotPlaced
37444,CSE,Male,7.96,Medium,2,3,66,3.2,0,Yes,Placed
37445,EEE,Female,7.29,Medium,1,2,52,2.9,1,Yes,Placed
37446,EEE,Female,6.82,Medium,0,1,47,3.2,1,Yes,Placed
37447,CIVIL,Female,6.37,Low,0,2,51,3.2,2,Yes,NotPlaced
37448,CSE,Female,7.52,Medium,1,3,65,3.5,0,Yes,Placed
37449,ECE,Male,7.01,Medium,1,2,50,2.8,2,Yes,Placed
37450,ECE,Female,8.14,High,2,4,77,3.6,0,Yes,Placed
37451,CSE,Male,7.0,Medium,0,1,52,2.6,1,Yes,NotPlaced
37452,CSE,Male,7.13,Medium,1,2,76,3.4,1,Yes,Placed
37453,EEE,Female,5.47,Low,0,0,38,2.0,2,No,NotPlaced
37454,CIVIL,Male,6.8,Medium,1,1,55,2.6,2,No,Placed
37455,ECE,Male,6.34,Low,1,1,49,3.3,0,Yes,Placed
37456,EEE,Male,6.3,Low,0,1,60,2.6,1,No,Placed
37457,ECE,Male,6.58,Medium,2,3,54,3.4,2,Yes,Placed
37458,CSE,Male,5.0,Low,0,1,37,2.0,3,No,NotPlaced
37459,CSE,Male,7.24,Medium,1,3,43,3.5,1,No,Placed
37460,CSE,Female,7.55,Medium,1,4,57,3.1,1,No,Placed
37461,CSE,Female,9.38,High,3,4,79,4.8,0,No,Placed
37462,EEE,Female,9.64,High,2,3,77,3.2,0,Yes,Placed
37463,ECE,Female,7.49,Medium,1,1,68,2.8,0,Yes,Placed
37464,CSE,Female,6.58,Medium,1,2,53,3.4,2,Yes,NotPlaced
37465,ECE,Male,6.77,Medium,1,0,30,2.1,0,Yes,NotPlaced
37466,CIVIL,Male,7.05,Medium,1,3,63,3.0,0,Yes,Placed
37467,ECE,Male,8.4,High,2,2,66,4.9,1,Yes,Placed
37468,CSE,Male,7.33,Medium,2,4,64,4.2,0,No,Placed
37469,CSE,Male,7.34,Medium,2,2,63,4.0,0,No,Placed
37470,MECH,Female,6.43,Low,1,4,54,3.9,1,No,NotPlaced
37471,ECE,Female,5.65,Low,0,1,39,1.6,3,No,Placed
37472,EEE,Male,9.61,High,3,5,97,4.4,0,Yes,Placed
37473,EEE,Female,6.01,Low,1,1,60,2.7,1,Yes,NotPlaced
37474,CIVIL,Male,7.59,Medium,2,3,65,2.9,1,No,Placed
37475,CIVIL,Male,7.35,Medium,0,2,58,2.6,1,No,Placed
37476,MECH,Female,6.01,Low,0,2,59,2.6,1,Yes,NotPlaced
37477,CSE,Male,7.27,Medium,1,2,49,3.0,1,Yes,Placed
37478,CSE,Female,8.0,High,2,2,67,3.0,0,Yes,Placed
37479,EEE,Female,7.54,Medium,1,1,67,3.5,2,Yes,Placed
37480,ECE,Male,7.69,Medium,1,2,56,2.0,3,No,NotPlaced
37481,EEE,Male,5.18,Low,0,1,39,1.6,3,Yes,NotPlaced
37482,ECE,Female,6.03,Low,0,2,51,2.0,3,No,NotPlaced
37483,EEE,Female,8.72,High,2,4,78,3.2,1,Yes,Placed
37484,EEE,Male,6.93,Medium,1,1,47,2.8,1,No,Placed
37485,MECH,Male,5.08,Low,0,2,44,2.6,3,Yes,NotPlaced
37486,CSE,Female,8.2,High,3,4,81,3.5,0,Yes,Placed
37487,ECE,Male,7.21,Medium,0,0,54,2.8,1,No,NotPlaced
37488,MECH,Female,6.7,Medium,1,2,60,2.8,1,Yes,Placed
37489,EEE,Male,7.35,Medium,2,3,61,2.8,1,Yes,Placed
37490,CSE,Female,5.95,Low,1,0,43,2.0,1,Yes,Placed
37491,ECE,Male,7.87,Medium,2,2,68,4.2,0,No,Placed
37492,CSE,Female,8.01,High,2,2,62,3.6,0,No,Placed
37493,CIVIL,Female,6.73,Medium,1,2,64,3.7,2,Yes,Placed
37494,EEE,Male,5.04,Low,0,0,33,2.1,1,No,NotPlaced
37495,CSE,Male,6.84,Medium,1,2,61,2.6,1,Yes,Placed
37496,ECE,Female,6.37,Low,1,3,56,2.5,1,No,Placed
37497,CSE,Female,7.16,Medium,1,1,40,1.6,1,Yes,NotPlaced
37498,CSE,Female,6.89,Medium,1,3,49,3.2,2,No,Placed
37499,CSE,Male,6.49,Low,1,1,37,1.6,2,Yes,Placed
37500,ECE,Male,7.03,Medium,1,2,72,2.1,1,Yes,Placed
37501,EEE,Female,8.07,High,1,2,69,3.1,1,Yes,Placed
37502,CSE,Male,7.37,Medium,1,3,61,3.2,1,No,Placed
37503,CSE,Female,8.39,High,2,3,76,3.6,0,No,Placed
37504,CSE,Female,6.67,Medium,0,1,44,3.1,2,No,NotPlaced
37505,EEE,Female,7.54,Medium,2,2,74,3.0,0,No,Placed
37506,MECH,Male,5.65,Low,1,1,58,2.3,3,Yes,Placed
37507,EEE,Female,8.37,High,2,3,73,3.5,0,Yes,Placed
37508,CSE,Female,6.32,Low,0,1,50,2.8,3,Yes,NotPlaced
37509,MECH,Female,7.11,Medium,1,3,59,3.5,1,Yes,Placed
37510,ECE,Male,7.11,Medium,1,2,50,2.7,1,No,NotPlaced
37511,EEE,Female,8.19,High,3,5,80,3.3,0,Yes,Placed
37512,ECE,Female,7.79,Medium,1,3,63,2.9,2,No,Placed
37513,CSE,Male,8.27,High,2,2,79,2.7,0,No,Placed
37514,ECE,Female,7.53,Medium,0,2,47,2.8,2,Yes,Placed
37515,MECH,Male,7.08,Medium,1,2,58,3.2,2,Yes,Placed
37516,EEE,Male,7.86,Medium,1,4,65,2.5,1,Yes,Placed
37517,CSE,Female,9.24,High,2,5,77,3.5,0,No,Placed
37518,ECE,Male,7.0,Medium,1,2,55,3.5,1,No,NotPlaced
37519,CIVIL,Male,7.5,Medium,1,3,72,3.6,1,No,Placed
37520,ECE,Female,8.28,High,3,2,74,4.0,0,Yes,Placed
37521,CSE,Male,6.53,Medium,1,2,55,3.5,1,Yes,Placed
37522,CSE,Male,5.87,Low,1,0,48,3.0,1,No,NotPlaced
37523,CSE,Male,8.27,High,2,3,78,3.5,0,No,Placed
37524,ECE,Male,5.18,Low,0,1,40,2.3,3,Yes,NotPlaced
37525,CSE,Male,6.86,Medium,1,1,51,2.8,2,No,NotPlaced
37526,EEE,Male,7.11,Medium,1,3,75,2.3,2,Yes,Placed
37527,ECE,Female,5.93,Low,0,1,46,2.4,3,Yes,Placed
37528,CIVIL,Male,6.47,Low,0,2,54,3.2,1,No,Placed
37529,ECE,Male,7.39,Medium,2,2,63,2.3,0,No,Placed
37530,EEE,Male,5.83,Low,0,2,51,2.1,2,Yes,NotPlaced
37531,MECH,Female,7.51,Medium,1,3,56,2.5,1,No,NotPlaced
37532,ECE,Female,8.41,High,1,3,78,4.2,0,Yes,Placed
37533,EEE,Male,7.01,Medium,1,0,60,3.5,2,Yes,Placed
37534,MECH,Female,8.03,High,2,3,72,3.4,0,No,Placed
37535,CSE,Female,6.02,Low,0,2,49,2.5,2,No,Placed
37536,CSE,Male,6.22,Low,0,2,53,3.4,1,No,NotPlaced
37537,CSE,Male,6.89,Medium,1,3,61,3.0,1,Yes,Placed
37538,MECH,Female,8.77,High,2,3,73,3.6,1,No,Placed
37539,CIVIL,Female,7.39,Medium,0,2,65,2.9,1,Yes,Placed
37540,MECH,Female,6.35,Low,1,0,64,2.4,1,Yes,NotPlaced
37541,CIVIL,Male,5.72,Low,0,1,47,2.4,2,Yes,NotPlaced
37542,EEE,Female,5.8,Low,1,3,63,2.8,2,No,Placed
37543,CSE,Male,7.25,Medium,2,3,87,3.6,0,Yes,Placed
37544,CIVIL,Female,5.81,Low,0,1,37,2.0,2,No,Placed
37545,CSE,Male,7.18,Medium,1,3,56,4.1,0,Yes,Placed
37546,MECH,Female,7.59,Medium,1,3,78,3.2,0,No,Placed
37547,CSE,Male,7.43,Medium,1,4,75,3.9,0,No,NotPlaced
37548,CSE,Male,6.3,Low,1,2,69,3.1,2,Yes,Placed
37549,CIVIL,Male,6.23,Low,1,1,51,2.8,0,No,NotPlaced
37550,CIVIL,Male,9.05,High,1,3,77,3.1,0,Yes,Placed
37551,MECH,Male,5.81,Low,0,0,57,2.4,3,No,NotPlaced
37552,ECE,Female,6.6,Medium,1,1,39,1.7,2,No,NotPlaced
37553,MECH,Male,6.67,Medium,2,2,70,2.3,2,No,NotPlaced
37554,CSE,Male,7.41,Medium,0,3,79,3.2,1,No,Placed
37555,CIVIL,Male,7.38,Medium,1,3,62,2.7,0,No,Placed
37556,EEE,Female,7.19,Medium,1,0,53,2.9,2,Yes,NotPlaced
37557,CSE,Male,9.49,High,3,5,95,4.0,0,No,Placed
37558,EEE,Female,8.15,High,1,2,62,3.5,0,No,Placed
37559,CSE,Female,8.81,High,2,4,82,4.1,0,Yes,Placed
37560,MECH,Male,6.99,Medium,1,3,61,2.2,1,No,Placed
37561,ECE,Male,6.66,Medium,0,1,54,3.3,3,Yes,Placed
37562,CSE,Male,8.19,High,1,3,82,3.6,0,No,Placed
37563,ECE,Female,5.0,Low,0,0,23,1.0,4,Yes,NotPlaced
37564,ECE,Male,8.05,High,1,3,58,3.1,3,No,NotPlaced
37565,EEE,Male,5.61,Low,1,0,57,2.9,2,No,Placed
37566,CSE,Male,6.46,Low,1,2,68,2.4,1,Yes,NotPlaced
37567,MECH,Male,7.38,Medium,2,3,68,3.7,0,No,Placed
37568,MECH,Female,7.82,Medium,2,2,61,3.4,1,No,Placed
37569,EEE,Female,6.02,Low,0,3,52,1.6,2,Yes,Placed
37570,EEE,Female,7.37,Medium,2,3,63,3.3,2,Yes,Placed
37571,CSE,Male,6.28,Low,0,0,47,3.7,2,No,NotPlaced
37572,CSE,Female,6.02,Low,1,1,54,2.5,2,Yes,Placed
37573,CSE,Female,6.01,Low,1,2,57,2.9,3,Yes,NotPlaced
37574,CSE,Female,6.79,Medium,1,1,54,1.8,2,Yes,Placed
37575,MECH,Female,8.18,High,1,2,70,2.9,0,No,Placed
37576,MECH,Female,7.99,Medium,1,2,76,2.8,0,No,Placed
37577,CIVIL,Male,6.98,Medium,2,1,65,3.4,1,Yes,Placed
37578,MECH,Male,8.65,High,2,2,81,3.8,0,Yes,Placed
37579,CIVIL,Male,7.04,Medium,0,2,58,2.7,1,Yes,Placed
37580,ECE,Female,5.59,Low,2,2,54,3.1,3,Yes,Placed
37581,CIVIL,Male,7.71,Medium,2,3,68,3.0,0,No,Placed
37582,CSE,Female,5.55,Low,0,2,48,1.6,3,No,NotPlaced
37583,ECE,Female,8.23,High,1,2,78,3.4,0,No,Placed
37584,CSE,Male,5.33,Low,0,1,33,1.9,3,No,NotPlaced
37585,CIVIL,Female,8.56,High,2,3,62,3.3,0,Yes,Placed
37586,CSE,Male,8.78,High,3,5,83,3.8,0,Yes,Placed
37587,MECH,Female,7.32,Medium,2,3,67,4.2,1,No,Placed
37588,CSE,Male,6.71,Medium,1,2,53,2.4,2,Yes,Placed
37589,EEE,Male,8.18,High,3,3,79,4.4,0,Yes,Placed
37590,MECH,Female,7.0,Medium,1,3,68,3.9,0,No,Placed
37591,EEE,Male,8.84,High,2,3,73,3.1,0,Yes,Placed
37592,CSE,Male,6.84,Medium,0,2,53,2.3,2,No,Placed
37593,MECH,Male,5.66,Low,0,0,39,2.5,2,Yes,NotPlaced
37594,CSE,Male,7.79,Medium,2,3,65,2.6,0,Yes,Placed
37595,EEE,Female,8.23,High,1,4,75,3.3,1,No,Placed
37596,CSE,Female,5.7,Low,0,2,35,1.7,4,No,NotPlaced
37597,CSE,Male,6.53,Medium,1,3,58,3.4,1,Yes,NotPlaced
37598,CSE,Female,7.89,Medium,1,3,83,2.9,0,Yes,Placed
37599,ECE,Female,7.95,Medium,2,2,88,3.5,1,No,Placed
37600,CSE,Male,6.34,Low,0,1,53,2.9,1,No,Placed
37601,MECH,Male,8.27,High,2,4,74,3.4,0,No,Placed
37602,CSE,Female,7.36,Medium,1,2,70,3.8,0,Yes,Placed
37603,CSE,Female,7.17,Medium,1,2,61,3.7,0,No,NotPlaced
37604,CSE,Male,8.66,High,3,5,84,3.6,1,Yes,Placed
37605,ECE,Male,8.72,High,3,5,100,4.6,0,Yes,Placed
37606,CIVIL,Male,7.55,Medium,1,1,69,3.7,0,Yes,Placed
37607,ECE,Male,7.59,Medium,3,3,69,4.3,0,Yes,Placed
37608,MECH,Female,7.07,Medium,1,1,66,3.3,2,No,Placed
37609,EEE,Male,5.01,Low,0,0,29,1.0,4,No,NotPlaced
37610,CSE,Male,6.2,Low,1,2,60,3.0,1,No,Placed
37611,CSE,Female,6.52,Medium,1,2,50,3.0,2,No,NotPlaced
37612,MECH,Male,8.13,High,2,4,85,4.0,1,Yes,Placed
37613,MECH,Female,5.56,Low,0,0,48,2.4,3,Yes,NotPlaced
37614,ECE,Male,7.12,Medium,2,2,68,3.4,1,Yes,NotPlaced
37615,CIVIL,Male,6.78,Medium,0,1,45,2.0,2,No,NotPlaced
37616,CSE,Male,7.06,Medium,1,2,48,2.8,1,No,Placed
37617,CIVIL,Male,6.59,Medium,0,1,55,2.5,1,No,NotPlaced
37618,CSE,Male,6.65,Medium,1,2,54,2.4,3,Yes,Placed
37619,CSE,Male,6.31,Low,0,1,50,2.5,2,Yes,NotPlaced
37620,ECE,Male,8.4,High,1,3,68,3.4,1,Yes,Placed
37621,CSE,Female,6.82,Medium,1,2,60,3.6,2,Yes,NotPlaced
37622,ECE,Female,6.48,Low,1,1,49,2.7,1,No,Placed
37623,CSE,Male,8.66,High,2,4,80,4.1,0,Yes,Placed
37624,CSE,Male,6.79,Medium,0,2,58,3.9,1,Yes,NotPlaced
37625,EEE,Male,6.47,Low,0,2,54,2.9,2,No,NotPlaced
37626,CSE,Female,7.67,Medium,1,3,58,3.3,1,Yes,Placed
37627,ECE,Female,6.26,Low,0,1,47,3.1,3,No,Placed
37628,MECH,Male,7.16,Medium,0,2,48,2.9,2,No,Placed
